@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.10490099999999813,1e-05,0.023603999999998848,0.014730000000000132,6.799999999884676e-05,0.009381000000001194,0.0004629999999998802,4.39999999990448e-05,0.01611300000000071,0.010631000000000057,0.029797999999999547,4.7999999999603915e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1404,1474,60,1474,1264,1474,1404,1474,1474,60,1474,0.06685400000000286,1e-05,0.00039800000000056457,0.0008200000000009311,0.015330999999999761,7.100000000193063e-05,0.010560999999999154,0.029795000000000016,7.599999999996498e-05,3.8999999997457735e-05,0.0008360000000031675,0.008919999999999817,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,1474,1264,1474,1334,1474,1474,1474,1194,1474,1334,0.0650999999999975,1e-05,2.5999999998305157e-05,3.0999999999892225e-05,0.009634999999999394,3.600000000147929e-05,6.700000000137152e-05,0.025901999999998537,4.300000000156956e-05,5.200000000016303e-05,9.399999999715192e-05,0.029204000000000008,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.10172800000000137,1e-05,0.009700999999999738,6.30000000008124e-05,3.399999999942338e-05,0.025915999999998718,4.700000000212867e-05,0.0001010000000007949,0.029200999999996924,4.500000000007276e-05,3.300000000194814e-05,0.036557999999999424,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1264,1404,1474,1334,60,1474,1474,1404,1334,1474,1474,0.09202999999999761,1e-05,6.999999996537554e-06,0.025956000000000756,0.00010699999999985721,0.0009670000000028267,0.028192999999998136,8.100000000155205e-05,3.8999999997457735e-05,0.0365920000000024,5.3999999998666226e-05,2.800000000036107e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1264,1404,1474,1474,1474,1124,1404,1404,1334,1264,0.06539000000000073,1e-05,2.6999999999333113e-05,0.03580600000000089,0.0007500000000000284,4.900000000063187e-05,4.099999999951365e-05,3.999999999848569e-05,0.001046999999999798,1.2999999999152578e-05,0.027484000000001174,0.000128000000000128,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,1404,1474,1474,1474,1404,1474,1404,1474,1264,60,0.06408100000000161,1e-05,0.009956000000002518,0.016602999999999923,0.00016899999999964166,2.999999999886427e-05,0.0007190000000001362,0.03567999999999927,0.00012300000000209366,0.0006279999999989627,1.2000000001677336e-05,0.00012100000000003774,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.07694799999999802,1e-05,3.8999999997457735e-05,3.300000000194814e-05,0.0010609999999999786,0.027443999999999136,0.00013399999999919032,3.300000000194814e-05,0.036344999999997185,4.700000000212867e-05,0.00012699999999910005,0.00079200000000057,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1334,1334,1474,1474,1334,1474,1474,1474,1264,1474,0.0662629999999993,1e-05,8.400000000108321e-05,3.799999999998249e-05,0.0007289999999997576,0.01112799999999936,4.6000000001100716e-05,0.04584199999999683,0.0005680000000012342,0.007352000000000913,5.699999999819738e-05,0.00040700000000271075,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1264,1474,60,1334,1474,1264,1404,1474,1334,1404,0.054421000000001385,1e-05,7.700000000099294e-05,3.2999999998395424e-05,0.0013070000000006132,0.04457700000000031,0.0005200000000016303,4.39999999990448e-05,5.999999999062311e-06,0.007334000000000174,0.00047800000000108867,3.999999999848569e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.07925799999999938,1e-05,4.39999999990448e-05,3.799999999998249e-05,0.04588500000000195,0.0005279999999991958,3.599999999792658e-05,0.00733600000000223,0.0004479999999986717,3.300000000194814e-05,3.399999999942338e-05,0.024830999999998937,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,597,597,597,597,597,597,597,597,597,597,1111,0.4752670000000023,1e-05,0.031245000000001966,0.0034020000000012374,0.0547159999999991,0.06541799999999753,0.056542000000000314,0.03601600000000005,0.06701800000000091,0.06400400000000062,0.012294999999998169,0.08435800000000171,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1474,1334,60,1404,1474,1404,1474,1264,60,1404,0.06379599999999996,1e-05,0.00010199999999827014,7.000000000090267e-06,0.006481000000000847,0.034860999999999365,9.499999999817987e-05,3.200000000092018e-05,0.001940000000001163,6.099999999875649e-05,7.000000000090267e-06,0.020172999999999774,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1334,1334,1404,1474,1334,1334,1474,1474,1474,1474,0.09700799999999887,1e-05,2.6999999999333113e-05,0.024831999999999965,9.100000000117348e-05,0.04134999999999778,5.099999999913507e-05,3.300000000194814e-05,0.001964000000000965,0.020723999999997744,1.4000000000180535e-05,0.007899999999999352,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.10560500000000062,1e-05,0.04138500000000178,5.200000000016303e-05,3.199999999736747e-05,0.001960000000000406,0.020252000000002823,0.0004859999999986542,3.900000000101045e-05,0.007890999999997206,0.00013000000000218392,0.03300600000000031,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1194,60,1334,1474,1474,1334,1474,1264,1474,1264,0.043152000000002744,1e-05,7.000000000090267e-06,0.0007850000000004798,0.007096000000000657,0.00013200000000068712,0.032972999999998365,3.600000000147929e-05,0.0007950000000001012,7.000000000090267e-06,0.00010899999999836041,2.800000000036107e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,60,1474,1334,1474,1264,1404,1474,1404,1404,1474,0.06221599999999938,1e-05,0.0002439999999985787,0.028463000000002125,5.299999999763827e-05,0.00016100000000207615,3.6999999998954536e-05,0.02793399999999835,0.00031700000000256523,6.299999999725969e-05,0.004622000000001236,0.0003150000000005093,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.065608000000001,1e-05,3.6999999998954536e-05,0.00011000000000294108,0.0012159999999994398,0.03044699999999878,0.0001600000000010482,0.0003299999999981651,0.027968000000001325,4.900000000063187e-05,0.0049029999999987695,4.0000000002038405e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,1404,1474,1474,1404,1474,1404,1334,1474,1474,1474,0.09939499999999768,1e-05,0.03338399999999808,0.00037700000000029377,0.0001430000000013365,0.0012199999999999989,0.030500999999997447,0.00043400000000204386,0.0280149999999999,0.004901000000000266,0.0004039999999996269,9.999999999621423e-06,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1264,1264,1404,60,1474,1264,1474,1474,1334,1474,1264,0.060539999999999594,1e-05,0.00039800000000056457,0.0002980000000007976,0.0007829999999984238,0.029790999999999457,4.39999999990448e-05,0.028311000000002196,3.2999999998395424e-05,6.000000002615025e-06,0.00034299999999731767,2.6999999999333113e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06898100000000085,1e-05,0.0003370000000018081,0.03057499999999891,0.02830900000000014,4.7999999999603915e-05,3.0999999999892225e-05,0.00034400000000189834,0.00584299999999871,3.600000000147929e-05,0.00031199999999742545,0.00025300000000072487,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1474,1264,1474,1404,1474,1334,1404,1184,1334,1334,0.09444300000000183,1e-05,0.028299000000000518,9.800000000126374e-05,0.00036499999999861643,0.005562000000001177,0.00028299999999958914,3.900000000101045e-05,5.999999999062311e-06,0.00034600000000040154,0.0592870000000012,0.000150999999998902,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,1474,1474,134,1404,60,1474,1474,1404,1334,1474,0.07153399999999976,1e-05,0.005447000000000202,8.000000001118224e-06,2.9000000001389026e-05,0.00022099999999980469,0.0030719999999995196,0.05595699999999937,0.00018599999999935335,0.0006550000000018485,0.0051569999999969696,0.0007830000000019766,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.07052499999999995,1e-05,0.00014000000000180535,0.0006500000000002615,0.005157000000000522,0.0007919999999970173,3.600000000147929e-05,3.200000000092018e-05,0.0285449999999976,6.30000000008124e-05,0.029491000000000156,0.005569999999998743,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,94,1474,1154,1474,1264,1404,60,1474,1334,1474,1334,0.06389900000000281,1e-05,6.000000002615025e-06,3.2999999998395424e-05,0.02849600000000052,0.0001029999999992981,7.000000000090267e-06,0.0007210000000021921,0.028727999999997422,9.299999999967667e-05,0.00557500000000033,0.00012900000000115597,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1404,1474,1404,1474,1474,1404,1404,1474,1264,1474,1404,0.07178100000000143,1e-05,0.005755000000000621,0.0007860000000015077,9.299999999967667e-05,0.028545999999998628,0.00010300000000285081,0.0005139999999990152,0.03448099999999954,9.199999999864872e-05,0.00011100000000041632,0.0006729999999990355,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,1474,1264,1474,1264,1334,60,1474,1474,1334,1474,0.06397600000000025,1e-05,0.028217999999998966,8.700000000061436e-05,3.600000000147929e-05,5.999999999062311e-06,0.0006200000000013972,0.000989999999998048,0.008655000000000967,0.00015300000000095793,1.5999999998683734e-05,0.02516999999999925,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06607399999999686,1e-05,0.00011699999999947863,0.0296159999999972,9.000000000014552e-05,4.2000000000541604e-05,0.000612000000000279,0.009689000000001613,0.00012500000000059686,0.02518999999999849,0.000534999999999286,3.6999999998954536e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1474,1474,1334,1404,1474,1334,1474,1334,1474,1264,0.07755200000000073,1e-05,0.00013099999999965917,0.0006470000000007303,0.009691000000000116,0.020324999999999704,0.0055210000000016635,3.999999999848569e-05,3.2999999998395424e-05,0.028406000000000375,0.010922000000000764,6.30000000008124e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,597,597,597,597,597,597,597,1111,597,597,597,0.4335570000000004,1e-05,0.022794999999998566,0.04399000000000086,0.00025300000000072487,0.063526999999997,0.059218000000001325,0.008810000000000429,0.09209600000000151,0.03603499999999826,0.029866999999999422,0.07676100000000119,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,1404,1334,1474,1474,1474,1474,1404,60,1474,1474,0.06562799999999669,1e-05,0.0005239999999986367,3.200000000092018e-05,0.028363999999999834,0.010980999999997465,0.0018550000000026046,7.000000000090267e-06,7.599999999996498e-05,0.000868000000000535,0.0089579999999998,0.013918000000000319,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06696300000000122,1e-05,0.028406000000000375,0.010943000000001035,0.0018209999999996285,3.6999999998954536e-05,7.599999999996498e-05,0.009859000000002283,0.013935999999997506,0.00010800000000088517,0.0012310000000006482,4.500000000007276e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,1334,1404,1334,1404,60,1474,1264,1404,1334,1404,0.043208000000003466,1e-05,0.00010600000000238197,3.399999999942338e-05,0.0012420000000012976,7.000000000090267e-06,0.0005999999999986017,0.037804999999998756,4.099999999951365e-05,0.0029510000000030345,0.00040899999999766123,8.000000001118224e-06,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,174,1074,1334,1474,1474,1474,1404,1474,1474,1404,0.0676799999999993,1e-05,0.00011500000000097543,5.999999999062311e-06,0.00985899999999873,0.014032000000000266,0.001229000000002145,0.038419999999998566,9.400000000070463e-05,0.003312999999998567,0.00033300000000124896,3.6999999998954536e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06943100000000157,1e-05,4.2000000000541604e-05,0.0033230000000017412,3.900000000101045e-05,0.0002939999999966858,0.021266000000000673,0.0009250000000022851,0.0006939999999993063,3.900000000101045e-05,3.2999999998395424e-05,0.042747999999999564,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,60,1404,1334,1474,1474,1474,1054,60,1264,60,0.07424100000000067,1e-05,0.0004460000000001685,0.020814999999998918,0.0009290000000028442,0.0006950000000003342,3.199999999736747e-05,3.300000000194814e-05,7.99999999756551e-06,2.5000000000829914e-05,0.04275600000000068,0.005483000000001681,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1404,1474,1474,1474,1474,1474,1474,1474,1474,1194,1334,0.06064800000000048,1e-05,0.0009530000000026462,0.0006969999999988374,5.099999999913507e-05,0.04273700000000247,3.799999999998249e-05,4.699999999857596e-05,2.5000000000829914e-05,5.999999999062311e-06,2.3999999999801958e-05,0.016062000000001575,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,60,60,1474,1474,1334,60,1474,1334,1474,1474,0.015415000000000845,1e-05,0.00015000000000142677,0.0029420000000008883,0.0038319999999991694,0.00033300000000124896,1.0999999997096666e-05,0.0010280000000015832,0.005230999999998431,4.2000000000541604e-05,0.0018330000000013058,7.000000000090267e-06,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.08164800000000128,1e-05,3.0000000002416982e-05,0.016088999999997355,0.0003279999999996619,0.0062610000000020705,0.001836000000000837,4.299999999801685e-05,0.006847000000000492,0.03396100000000146,0.01590399999999903,0.0003260000000011587,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1404,1474,1194,1474,1474,1474,1334,1404,1334,1404,1404,0.07372200000000007,1e-05,0.0018390000000003681,8.800000000164232e-05,0.006793999999999301,0.03394799999999876,0.015931000000001916,0.0003659999999996444,7.000000000090267e-06,0.00035600000000002296,2.800000000036107e-05,0.006095999999999435,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,1334,1334,1404,1334,1474,1474,60,1474,1334,1404,0.07120500000000263,1e-05,0.006195000000001727,0.033958999999999406,0.00048500000000117893,0.01545899999999989,0.0002859999999991203,0.0003889999999984184,0.0006740000000000634,0.00515800000000155,1.5999999998683734e-05,0.008554000000000173,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,597,597,597,597,1111,597,1111,597,597,597,1111,0.24573200000000028,1e-05,0.04186999999999941,0.022244000000000597,0.04838399999999865,0.003343000000000984,0.0007020000000004245,0.0028839999999981103,0.005015000000000214,0.008036000000000598,0.057383000000001516,0.05518999999999963,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,1514,0.06871100000000041,1e-05,0.0003570000000010509,0.005841000000000207,0.008576000000001471,0.0003089999999978943,0.00046800000000146724,6.899999999987472e-05,0.049260000000000304,0.00011699999999947863,0.003031000000000006,0.0006079999999997199,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1264,1264,60,1474,1404,1334,60,1474,1474,1474,1194,0.057225000000002524,1e-05,0.0004980000000003315,0.041112000000001814,0.008115000000000094,0.0003589999999995541,0.0028649999999998954,0.0009879999999995448,0.0031800000000004047,6.49999999993156e-05,5.999999999062311e-06,3.0999999999892225e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1474,1474,1474,1474,1334,1474,1334,1474,1334,1474,1474,0.06505399999999995,1e-05,1.3000000002705292e-05,0.00047399999999697684,5.9000000000253294e-05,0.04926100000000133,0.00011999999999900979,8.000000001118224e-06,0.003008999999998707,0.004252000000001033,7.199999999940587e-05,0.007775999999999783,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06642099999999829,1e-05,4.099999999951365e-05,3.200000000092018e-05,0.007773999999997727,4.400000000259752e-05,0.02563999999999922,4.7999999999603915e-05,0.00018599999999935335,0.03178700000000134,0.00010599999999882925,0.000738999999999379,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,60,1474,1474,64,1474,1474,1334,1474,1404,1474,1404,0.07077100000000058,1e-05,0.006686999999999443,7.80000000020209e-05,7.000000000090267e-06,0.02560399999999774,7.500000000248974e-05,0.03197399999999817,0.00011200000000144428,0.0007269999999977017,4.2000000000541604e-05,3.0999999999892225e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1184,1264,1474,1334,1474,1474,1264,1334,1474,1474,1474,0.09146900000000002,1e-05,0.02566099999999949,0.0001239999999995689,5.699999999819738e-05,0.03173800000000071,0.00015199999999992997,4.300000000156956e-05,0.0007409999999978822,0.006410000000002469,0.025554999999997108,0.0009810000000030072,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1404,1474,1264,1334,1404,1334,1474,1474,1334,1334,1474,0.05950899999999848,1e-05,0.0009650000000007708,3.2999999998395424e-05,0.02557700000000196,0.0008759999999981005,4.400000000259752e-05,0.006272999999996642,0.00046999999999997044,1.0000000003174137e-05,0.02483999999999753,0.00041500000000027626,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.06512799999999785,1e-05,0.005473999999999535,0.0009510000000005903,0.025572000000000372,0.000920000000000698,3.599999999792658e-05,0.006296999999999997,0.00045700000000081786,0.02484399999999809,0.00041099999999971715,0.0001430000000013365,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1334,1474,1474,1474,1474,1264,1474,1334,1474,1474,1474,0.13134999999999764,1e-05,0.025269999999999015,0.00043600000000054706,0.0001490000000003988,3.199999999736747e-05,7.000000000090267e-06,0.006403000000002379,0.02550199999999947,0.07344300000000104,9.399999999715192e-05,7.000000000090267e-06,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,11,1264,60,1474,1264,1474,1474,1474,1474,1474,1474,1474,0.10567199999999843,1e-05,0.0009419999999984441,0.005487999999999715,6.099999999875649e-05,0.02540300000000073,0.07354700000000136,9.199999999864872e-05,4.300000000156956e-05,3.2999999998395424e-05,2.5000000000829914e-05,3.0999999999892225e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,11,54,54,54,54,54,54,54,54,54,54,54,0.11812300000000064,1e-05,0.006406999999999385,0.025458000000000425,0.038278999999999286,0.03525499999999937,5.200000000016303e-05,4.099999999951365e-05,3.600000000147929e-05,3.300000000194814e-05,3.0999999999892225e-05,0.0002629999999967936,VIDEO_Youtube_Flash_Gateway.pcap
