@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.01771000000002232,1e-05,0.00012200000000461841,0.0002159999999946649,0.005020000000001801,7.999999999697138e-05,0.00030000000000995897,7.099999999127249e-05,0.00029299999999921056,0.00011100000000396903,0.0013540000000205055,0.00015499999997814484,0.0003279999999961092,7.200000001716944e-05,0.00028799999998341264,0.0003970000000208529,0.0010669999999777247,0.0001080000000115433,0.0007930000000158088,0.0001079999999831216,0.0003049999999973352,6.8999999996322e-05,0.00272499999999809,8.50000000127693e-05,0.00040100000001075387,6.999999999379725e-05,0.00028100000000108594,6.600000000389628e-05,0.0024870000000021264,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.4475280000000055,1e-05,0.00013400000000274304,0.0003010000000074342,0.1539809999999875,0.0002020000000015898,0.00022200000000793807,0.0010029999999972006,7.300000001464468e-05,0.0004479999999773554,0.0002640000000155851,0.0002409999999883894,0.00010400000002164234,0.00023699999999848842,0.00012699999999199463,0.0003930000000025302,0.00010299999999574538,0.24384000000000583,0.039056999999985464,0.0018249999999966349,0.00015200000001414082,0.00047899999998435305,0.00013800000002106572,0.0005419999999958236,0.000137999999992644,0.00040799999999308056,0.00221700000000169,0.00027700000001118497,0.0004679999999837037,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.4511889999999994,1e-05,0.0008380000000158816,3.499999999689862e-05,0.001142999999984795,0.001733999999999014,0.00011100000000396903,0.00012599999999451938,0.000549000000006572,0.15385200000000054,7.000000010748408e-06,0.0003859999999917818,0.0008679999999969823,0.00026700000000801083,0.0007530000000031123,6.999999982326699e-06,8.800000000519503e-05,0.0010320000000092477,3.699999999184911e-05,7.000000010748408e-06,0.0012279999999975644,0.28359100000000126,0.0002659999999821139,0.0002110000000072887,0.0004680000000121254,0.0003370000000018081,0.00021099999997886698,0.00021300000000223918,0.00281200000000581,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,165,1235,205,1235,719,1235,1235,1235,1514,157,1235,1235,1235,799,1235,1235,1235,1235,243,1075,1235,1514,956,1514,1264,443,1235,1235,0.5632529999999747,1e-05,0.0007719999999835636,0.00027399999999033753,0.1541650000000061,0.00026099999999473766,0.0011320000000125674,0.0006669999999928677,0.00031599999999798456,0.0005990000000224427,0.0005009999999856518,0.28475700000001325,0.0006969999999739684,0.0005860000000268428,0.00035299999998983367,0.0024769999999989523,0.000683000000009315,0.0013379999999756365,0.0007530000000031123,0.00034300000001508124,0.002338000000008833,0.0007989999999722386,0.000683000000009315,0.0005020000000115488,0.0006789999999909924,0.0004930000000058499,0.0015259999999841511,0.10393400000000952,0.0014030000000104792,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.11779400000000351,1e-05,0.0008459999999956835,1.8000000011397788e-05,0.0007410000000049877,0.00018699999998261774,0.0005650000000230193,0.00023299999998016574,0.0011910000000057153,0.0019310000000132277,2.200000000129876e-05,5.7999999995672624e-05,0.0008629999999811844,1.2999999995599865e-05,5.000000015797923e-06,0.0010320000000092477,1.3999999993075107e-05,0.0018709999999941829,2.4999999993724487e-05,0.0010160000000212221,0.1027819999999906,0.0003600000000005821,0.00011799999998629573,0.0013490000000047075,0.0008090000000038344,1.2999999995599865e-05,0.00048100000000772525,0.0010120000000028995,0.00020799999998644125,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.11816500000000474,1e-05,0.0011240000000043437,0.00014199999998254498,0.0006060000000047694,0.0001560000000040418,0.0025009999999952015,0.00015899999999646752,0.0005150000000071486,0.00012699999999199463,0.0005990000000224427,0.000206999999988966,0.0003810000000044056,0.0002340000000060627,0.0010499999999922238,0.04216700000000628,0.062315999999981386,0.0009090000000071541,8.800000000519503e-05,0.0003949999999974807,8.600000001024455e-05,0.0013829999999757092,9.700000001089393e-05,0.000922000000002754,0.0011320000000125674,8.899999997424857e-05,0.0002800000000036107,8.700000000771979e-05,0.0003309999999885349,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.06897600000002058,1e-05,6.400000000894579e-05,0.0003930000000025302,4.6999999995023245e-05,0.029313999999999396,1.500000001897206e-05,0.0005209999999920001,0.0017709999999908632,0.00013599999999769352,0.0005500000000040473,0.0004130000000088785,0.00032999999999105967,0.00045600000001400076,0.00020999999998139174,0.00042799999999942884,0.0006220000000212167,0.0008159999999861611,0.0002910000000042601,0.00036800000000880573,0.0282529999999781,0.00026700000000801083,0.0003519999999923584,0.00027700000001118497,0.001903999999996131,1.3999999993075107e-05,0.0001310000000103173,0.00047900000001277476,0.0003829999999993561,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.13002299999999423,1e-05,0.02891999999999939,0.000298999999984062,0.002262999999999238,0.00014100000001349144,0.0006119999999896208,0.00014899999999329339,0.0006170000000054188,0.00012499999999704414,0.0005120000000147229,0.00013599999999769352,0.0017019999999945412,0.00014100000001349144,0.028559000000001333,0.0002920000000017353,0.0004199999999912052,0.00021499999999718966,0.00039899999998738167,0.00023800000002438537,0.0016759999999749198,0.0001560000000040418,0.00047399999999697684,0.0001720000000204891,0.00047399999999697684,0.00017099999999459214,0.059672000000006165,0.00019100000000094042,0.0012270000000000891,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1235,285,1235,1235,841,1235,1151,1235,1235,1235,1235,243,1075,283,1235,1235,1235,1514,952,1235,1235,203,1235,637,1235,1235,1235,1235,0.1340150000000051,1e-05,0.000987000000009175,0.001165999999983569,0.0003670000000113305,0.0004519999999956781,0.0292570000000012,0.0003289999999935844,0.002050999999994474,0.0008219999999994343,0.0008130000000221571,0.0006729999999777192,0.0003220000000112577,0.0015710000000126456,0.0002920000000017353,0.02837499999998272,0.0006190000000003693,0.0006380000000092423,0.0013119999999844367,0.0005990000000224427,0.0006359999999858701,0.000644999999991569,0.0003790000000094551,0.05934999999999491,0.00017800000000534055,0.0011090000000137934,0.0004499999999723059,0.0003140000000030341,0.0002610000000231594,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.131479000000013,1e-05,0.00039799999998990643,0.00023699999999848842,0.0002610000000231594,0.05917999999999779,6.999999982326699e-06,0.000273000000021284,0.0010419999999840002,4.400000000259752e-05,0.00035700000000815635,0.00014099999998506973,0.0001310000000103173,0.0001310000000103173,0.0001719999999920674,0.00011999999998124622,7.300000001464468e-05,0.0008070000000088839,6.999999982326699e-06,0.0001929999999958909,0.06464200000002052,0.00018000000000029104,0.00013699999999516876,0.00016899999999964166,0.0001330000000052678,0.0001719999999920674,9.900000000584441e-05,0.0022109999999884167,1.0000000003174137e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,0.10917599999999084,1e-05,0.00034099999999170905,7.300000001464468e-05,0.00023500000000353793,7.899999999949614e-05,0.00018999999997504347,7.10000000196942e-05,0.0009019999999964057,0.00012599999999451938,0.06475100000000111,8.600000001024455e-05,0.000252999999986514,7.700000000454565e-05,0.0002320000000111122,7.299999998622297e-05,0.002302000000014459,7.699999997612395e-05,0.00037300000002460365,7.199999998874773e-05,0.0002479999999991378,0.00010900000000901855,0.03601599999998939,0.0005749999999977717,0.00011299999999891952,0.0011320000000125674,0.00021399999999971442,0.00027000000000043656,0.00011399999999639476,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.04409499999999866,1e-05,0.00013400000000274304,0.00018000000000029104,9.000000000014552e-05,0.00011900000001219269,0.03649599999999964,6.999999982326699e-06,0.00023500000000353793,0.0011010000000055697,0.00020299999999906504,0.00019100000000094042,0.00013500000000021828,0.00018199999999524152,3.699999999184911e-05,0.0003210000000137825,3.8999999986799594e-05,0.00023100000001363696,0.0010979999999847223,0.00013600000002611523,0.00017799999997691884,0.002720000000010714,6.500000000642103e-05,7.399999998369822e-05,7.899999999949614e-05,2.9000000012047167e-05,7.000000010748408e-06,2.999999992425728e-06,1.9999999949504854e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,243,1075,797,1235,1235,1235,717,1235,1235,1235,717,1235,123,1235,1235,1235,1235,243,1075,1235,1514,1514,1514,1514,1514,1514,378,755,0.11441800000000057,1e-05,0.000821000000001959,0.00013000000001284207,0.06470400000000609,0.0003309999999885349,0.00030200000000490945,0.00022599999999783904,0.0022009999999852425,0.0004450000000133514,0.0003140000000030341,0.00014899999999329339,0.03655499999999279,0.00012000000000966793,0.001299999999986312,0.00031300000000555883,0.00032300000000873297,0.00035499999998478415,0.0001650000000097407,0.0012040000000013151,0.0003150000000005093,0.00039200000000505497,0.0011140000000011696,0.0009609999999895535,0.00037500000001955414,7.299999998622297e-05,4.5999999997548e-05,3.300000000194814e-05,0.0011039999999979955,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.008091000000007398,1e-05,0.00011100000000396903,0.0002920000000017353,6.8999999996322e-05,0.0011810000000025411,0.000137999999992644,0.00025199999998903877,7.300000001464468e-05,0.0002549999999814645,7.000000002221896e-05,0.00024700000000166256,6.399999998052408e-05,0.0016999999999995907,0.00010500000001911758,0.00044399999998745443,2.4999999993724487e-05,6.000000001904482e-05,1.9999999977926564e-05,5.400000000577165e-05,0.0010180000000161726,7.59999999786487e-05,0.0002000000000066393,0.00011399999999639476,0.0001950000000192631,9.499999998752173e-05,0.00026800000000548607,7.499999998117346e-05,0.0007659999999987122,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.08444299999999316,1e-05,3.700000002027082e-05,0.001077999999978374,0.00013500000000021828,0.00031100000001060835,7.000000010748408e-06,8.899999997424857e-05,0.00026700000000801083,0.00013899999999011925,3.700000002027082e-05,0.0001469999999983429,0.0006699999999852935,0.0001490000000217151,0.0003049999999973352,6.999999982326699e-06,0.01683700000000954,0.00023799999999596366,0.000206999999988966,6.000000013273166e-06,0.0003189999999904103,7.000000010748408e-06,0.000987000000009175,4.999999998744897e-05,0.00026700000000801083,0.0001949999999908414,0.00017800000000534055,6.300000001147055e-05,0.00025399999998398926,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.08838599999998564,1e-05,0.00031099999998218664,6.999999999379725e-05,0.016746000000011918,8.399999998687235e-05,0.00035700000000815635,0.00010700000001406806,0.00022899999999026477,0.00010000000000331966,0.0008550000000013824,0.00016700000000469117,0.00024899999999661304,0.00010599999998817111,0.0002250000000003638,0.00010600000001659282,0.0002659999999821139,0.06235300000000166,0.0002910000000042601,0.0018110000000035598,0.00014300000000844193,0.0005319999999926495,0.00019899999998074236,0.00045800000000895125,0.00019600000001673834,0.00045099999999820284,0.00021899999998709063,0.001455999999990354,0.00026000000002568413,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1235,1235,1235,723,595,927,1235,1235,841,1235,1235,1235,285,247,1235,1235,1235,1235,243,1075,879,1235,1514,1508,1235,1235,1235,799,0.15729799999999727,1e-05,0.00032499999997526174,0.00030399999999985994,0.00015900000002488923,0.000809999999972888,0.0003370000000018081,0.016953000000000884,0.0003070000000207074,0.00032699999999863394,0.0010230000000035488,0.0003899999999816828,0.0002980000000150085,0.00026499999998463863,0.06271200000000476,0.0020230000000083237,0.0006559999999922184,0.0006529999999997926,0.0006750000000010914,0.00033400000000938235,0.0016179999999792471,0.0004590000000064265,0.06129100000001131,0.0003279999999961092,0.0003169999999954598,0.000866999999999507,0.0002910000000042601,0.00029299999999921056,0.003117000000003145,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.13406200000000013,1e-05,1.500000001897206e-05,0.0020109999999817774,1.2999999995599865e-05,0.0006460000000174659,1.1999999998124622e-05,0.0006379999999808206,1.2000000026546331e-05,0.0006750000000010914,9.999999997489795e-05,0.00023600000000101318,0.0011780000000101154,0.000736999999986665,0.0002640000000155851,0.06105600000000777,0.0006549999999947431,4.099999998175008e-05,0.0005240000000128475,0.0,0.00037100000000123146,0.0001469999999983429,0.0001420000000109667,0.00014399999997749546,0.0031420000000252912,6.099999998809835e-05,0.00017600000001039007,0.06007399999998597,0.0009860000000116997,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,0.13197099999999296,1e-05,0.06123800000000301,8.900000000267028e-05,0.00025399999998398926,6.799999999884676e-05,0.0001880000000085147,0.000978000000003476,7.299999998622297e-05,0.00021399999999971442,7.300000001464468e-05,0.00021399999999971442,7.199999998874773e-05,0.00018000000000029104,0.06294500000001335,0.0009959999999864522,0.00015700000000151704,0.0002589999999997872,9.700000001089393e-05,0.00023699999999848842,9.499999998752173e-05,0.00024200000001428634,0.00011799999998629573,0.0007250000000169621,0.00013599999999769352,0.0003059999999948104,0.0008070000000088839,0.001036999999996624,0.00010599999998817111,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.009054000000020324,1e-05,0.0003279999999961092,6.000000013273166e-06,0.0003539999999873089,0.00013800000002106572,0.0001929999999958909,5.999999984851456e-06,0.00027199999999538704,0.0005179999999995744,0.00012300000000209366,0.00024300000001176159,0.0019479999999987285,3.699999999184911e-05,0.0003049999999973352,3.500000002532033e-05,0.0003099999999847114,0.0011049999999954707,0.00014400000000591717,0.00018099999999776628,0.0002570000000048367,0.00018499999998766725,5.600000000072214e-05,0.000319000000018832,0.00015700000000151704,0.00011099999997554733,0.0011090000000137934,8.900000000267028e-05,0.00039799999998990643,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.009082000000006474,1e-05,9.800000000836917e-05,0.00020499999999401552,0.0010760000000118453,7.299999998622297e-05,0.0002939999999966858,7.899999999949614e-05,0.0003560000000106811,0.00012100000000714317,0.0002599999999972624,0.00010399999999322063,0.001253999999988764,0.00016899999999964166,0.0003760000000170294,7.999999999697138e-05,0.00024300000001176159,8.399999998687235e-05,0.00022000000001298758,8.699999997929808e-05,0.0015010000000188484,7.499999998117346e-05,0.0002939999999966858,7.300000001464468e-05,0.00026099999999473766,6.400000000894579e-05,0.0002920000000017353,9.499999998752173e-05,0.0011299999999891952,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1193,1235,1235,1235,1235,243,1075,1393,1235,1235,1273,1235,1235,1235,1235,243,1075,1235,1235,1235,403,915,1235,1235,1235,563,755,1235,0.015061000000002878,1e-05,0.0011590000000012424,0.0003330000000119071,0.0003370000000018081,0.0003629999999930078,0.00014899999999329339,0.0007600000000138607,0.00025099999999156353,0.0019509999999911543,0.00034300000001508124,0.0002389999999934389,0.0011920000000031905,0.0004519999999956781,0.0003240000000062082,0.0003749999999911324,0.00022100000001046283,0.0012380000000007385,0.00040500000000065484,0.00032699999999863394,0.0003079999999897609,0.0006349999999883948,0.00100100000000225,0.0003400000000226555,0.0003579999999772099,0.0003560000000106811,0.00011799999998629573,0.001130000000017617,0.0003519999999923584,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.05752899999998817,1e-05,0.0003049999999973352,6.999999982326699e-06,0.00013800000002106572,0.0005719999999769243,0.0004360000000076525,0.0006240000000161672,3.699999999184911e-05,0.00030200000000490945,6.999999982326699e-06,0.00024500000000671207,0.00010900000000901855,0.00035299999998983367,6.000000013273166e-06,0.00013899999999011925,0.0010320000000092477,6.799999999884676e-05,0.00028399999999351166,6.8999999996322e-05,0.002273000000002412,1.3999999993075107e-05,3.399999999942338e-05,4.6999999995023245e-05,0.04893100000001027,0.0010169999999902757,0.00018300000002113848,0.00014399999997749546,6.000000013273166e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.057633000000009815,1e-05,0.0002550000000098862,9.799999997994746e-05,0.0002550000000098862,0.00012799999998946987,0.00018200000002366323,0.00010099999997237319,0.05039100000001895,0.0012199999999893407,7.700000000454565e-05,0.0002340000000060627,7.899999999949614e-05,0.00027199999999538704,6.500000000642103e-05,0.00022400000000288856,8.49999999843476e-05,0.0012370000000032633,6.8999999996322e-05,0.0002709999999979118,6.799999999884676e-05,0.0002599999999972624,9.600000001341868e-05,0.0002230000000054133,9.699999998247222e-05,0.0010280000000193468,0.00017399999998701787,0.0002890000000093096,6.600000000389628e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1334,1474,1474,1474,1334,1404,1404,332,597,597,597,1404,333,597,1404,333,1140,597,1474,1334,612,1140,597,1140,1404,1404,1155,1140,2.025511999999992,1e-05,0.0008399999999824104,0.00443599999999833,0.0007900000000233831,0.0008109999999987849,0.0105570000000057,0.01975699999999847,0.027328999999980397,0.7280890000000113,0.22613300000000436,0.2093629999999962,0.07741799999999444,0.017801999999988993,0.10124400000000833,0.03404000000000451,0.034243000000003576,0.06579299999998511,0.06786800000000426,0.040738000000004604,3.399999999942338e-05,0.027139000000005353,0.06519699999998352,0.06782600000002503,0.06572099999999637,0.004491000000001577,0.00013400000000274304,0.06155699999999342,0.06581599999998389,MAIL_Gateway_Thunderbird_Imap.pcap
